Przypadek;Rozmiar;Wype³nienie;Funkcja;Strategia;CzasInsert[ms];AvgInsertProbes;CzasRemove[ms];AvgRemoveProbes;;;;;;;;;
Pesymistyczny;60000;90;Modular;TwoChoice;940.336;6633.953;1.863;3.816;;;;;;;;;
Pesymistyczny;60000;90;Multiplicative;Linear;1.140;1.135;1.042;1.135;;;;;;;;;
Pesymistyczny;60000;90;Multiplicative;Quadratic;1.484;1.371;1.215;1.371;;;;;;;;;
Pesymistyczny;60000;90;Multiplicative;RobinHood;1.158;1.135;0.535;1.135;;;;;;;;;
Pesymistyczny;60000;90;Multiplicative;SeparateChain;5.265;0.025;4.309;1.025;;;;;;;;;
Pesymistyczny;60000;90;Multiplicative;TwoChoice;1.399;0.188;1.190;1.056;;;;;;;;;
Pesymistyczny;60000;90;XOR+Shift;Linear;352.398;2307.056;266.598;2307.056;;;;;;;;;
Pesymistyczny;60000;90;XOR+Shift;Quadratic;5.873;19.369;4.520;19.369;;;;;;;;;
Pesymistyczny;60000;90;XOR+Shift;RobinHood;2767.088;2307.056;770.964;2307.056;;;;;;;;;
Pesymistyczny;60000;90;XOR+Shift;SeparateChain;6.050;0.413;4.554;1.413;;;;;;;;;
Pesymistyczny;60000;90;XOR+Shift;TwoChoice;468.153;2306.056;2.081;1.970;;;;;;;;;
Pesymistyczny;60000;90;Universal;Linear;2.537;3.027;2.618;3.027;;;;;;;;;
Pesymistyczny;60000;90;Universal;Quadratic;2.263;1.798;1.903;1.798;;;;;;;;;
Pesymistyczny;60000;90;Universal;RobinHood;4.245;3.027;1.971;3.027;;;;;;;;;
Pesymistyczny;60000;90;Universal;SeparateChain;6.121;0.161;4.851;1.161;;;;;;;;;
Pesymistyczny;60000;90;Universal;TwoChoice;2.033;1.519;1.803;1.433;;;;;;;;;
Pesymistyczny;60000;99;Modular;Linear;4150.442;24651.409;3450.738;24651.409;;;;;;;;;
Pesymistyczny;60000;99;Modular;Quadratic;15024.158;-19158.334;10210.551;-19158.334;;;;;;;;;
Pesymistyczny;60000;99;Modular;RobinHood;18296.428;24651.409;3016.261;24651.409;;;;;;;;;
Pesymistyczny;60000;99;Modular;SeparateChain;3180.646;15474.289;2584.813;15475.289;;;;;;;;;
Pesymistyczny;60000;99;Modular;TwoChoice;1480.873;8900.634;1.978;4.133;;;;;;;;;
Pesymistyczny;60000;99;Multiplicative;Linear;2.902;7.788;1.960;7.788;;;;;;;;;
Pesymistyczny;60000;99;Multiplicative;Quadratic;1.793;2.936;1.370;2.936;;;;;;;;;
Pesymistyczny;60000;99;Multiplicative;RobinHood;9.056;7.788;2.502;7.788;;;;;;;;;
Pesymistyczny;60000;99;Multiplicative;SeparateChain;6.447;0.054;4.592;1.054;;;;;;;;;
Pesymistyczny;60000;99;Multiplicative;TwoChoice;1.308;6.191;0.731;1.141;;;;;;;;;
Pesymistyczny;60000;99;XOR+Shift;Linear;476.650;3759.608;308.594;3759.608;;;;;;;;;
Pesymistyczny;60000;99;XOR+Shift;Quadratic;5.545;26.647;4.902;26.647;;;;;;;;;
Pesymistyczny;60000;99;XOR+Shift;RobinHood;4803.042;3759.608;1326.044;3759.608;;;;;;;;;
Pesymistyczny;60000;99;XOR+Shift;SeparateChain;4.691;0.466;3.203;1.466;;;;;;;;;
Pesymistyczny;60000;99;XOR+Shift;TwoChoice;661.519;3758.608;1.193;2.084;;;;;;;;;
Pesymistyczny;60000;99;Universal;Linear;2.111;5.344;2.754;5.344;;;;;;;;;
Pesymistyczny;60000;99;Universal;Quadratic;1.928;3.507;1.576;3.507;;;;;;;;;
Pesymistyczny;60000;99;Universal;RobinHood;8.967;5.344;3.339;5.344;;;;;;;;;
Pesymistyczny;60000;99;Universal;SeparateChain;6.200;0.197;6.413;1.197;;;;;;;;;
Pesymistyczny;60000;99;Universal;TwoChoice;9.974;39.958;1.810;1.552;;;;;;;;;
Pesymistyczny;70000;25;Modular;Linear;459.193;8750.500;298.249;8750.500;;;;;;;;;
Pesymistyczny;70000;25;Modular;Quadratic;3547.699;54071.679;4091.178;54071.679;;;;;;;;;
Pesymistyczny;70000;25;Modular;RobinHood;2036.116;8750.500;351.156;8750.500;;;;;;;;;
Pesymistyczny;70000;25;Modular;SeparateChain;427.366;8749.500;389.812;8750.500;;;;;;;;;
Pesymistyczny;70000;25;Modular;TwoChoice;46.595;998.899;0.306;2.247;;;;;;;;;
Pesymistyczny;70000;25;Multiplicative;Linear;0.313;1.000;0.289;1.000;;;;;;;;;
Pesymistyczny;70000;25;Multiplicative;Quadratic;0.307;1.000;0.304;1.000;;;;;;;;;
Pesymistyczny;70000;25;Multiplicative;RobinHood;0.401;1.000;0.282;1.000;;;;;;;;;
Pesymistyczny;70000;25;Multiplicative;SeparateChain;1.479;0.000;1.319;1.000;;;;;;;;;
Pesymistyczny;70000;25;Multiplicative;TwoChoice;0.327;0.000;0.377;1.000;;;;;;;;;
Pesymistyczny;70000;25;XOR+Shift;Linear;0.591;1.672;0.552;1.672;;;;;;;;;
Pesymistyczny;70000;25;XOR+Shift;Quadratic;0.392;1.618;0.401;1.618;;;;;;;;;
Pesymistyczny;70000;25;XOR+Shift;RobinHood;0.615;1.672;0.471;1.672;;;;;;;;;
Pesymistyczny;70000;25;XOR+Shift;SeparateChain;1.048;0.248;0.952;1.248;;;;;;;;;
Pesymistyczny;70000;25;XOR+Shift;TwoChoice;0.434;0.672;0.434;1.487;;;;;;;;;
Pesymistyczny;70000;25;Universal;Linear;0.309;1.000;0.332;1.000;;;;;;;;;
Pesymistyczny;70000;25;Universal;Quadratic;0.355;1.000;0.330;1.000;;;;;;;;;
Pesymistyczny;70000;25;Universal;RobinHood;0.475;1.000;0.329;1.000;;;;;;;;;
Pesymistyczny;70000;25;Universal;SeparateChain;1.685;0.000;1.379;1.000;;;;;;;;;
Pesymistyczny;70000;25;Universal;TwoChoice;0.386;0.000;0.417;1.000;;;;;;;;;
Pesymistyczny;70000;50;Modular;Linear;1904.664;14697.529;1427.260;14697.529;;;;;;;;;
Pesymistyczny;70000;50;Modular;Quadratic;6915.326;54415.234;7323.128;54415.234;;;;;;;;;
Pesymistyczny;70000;50;Modular;RobinHood;7003.645;14697.529;1181.813;14697.529;;;;;;;;;
Pesymistyczny;70000;50;Modular;SeparateChain;1143.657;13711.958;1551.394;13712.958;;;;;;;;;
Pesymistyczny;70000;50;Modular;TwoChoice;198.293;1996.694;1.018;2.302;;;;;;;;;
Pesymistyczny;70000;50;Multiplicative;Linear;1.017;1.000;0.603;1.000;;;;;;;;;
Pesymistyczny;70000;50;Multiplicative;Quadratic;1.162;1.000;0.694;1.000;;;;;;;;;
Pesymistyczny;70000;50;Multiplicative;RobinHood;0.811;1.000;0.569;1.000;;;;;;;;;
Pesymistyczny;70000;50;Multiplicative;SeparateChain;3.678;0.000;5.047;1.000;;;;;;;;;
Pesymistyczny;70000;50;Multiplicative;TwoChoice;0.734;0.000;0.536;1.000;;;;;;;;;
Pesymistyczny;70000;50;XOR+Shift;Linear;1.013;3.230;1.022;3.230;;;;;;;;;
Pesymistyczny;70000;50;XOR+Shift;Quadratic;0.908;2.002;0.970;2.002;;;;;;;;;
Pesymistyczny;70000;50;XOR+Shift;RobinHood;2.521;3.230;1.547;3.230;;;;;;;;;
Pesymistyczny;70000;50;XOR+Shift;SeparateChain;2.673;0.301;2.307;1.301;;;;;;;;;
Pesymistyczny;70000;50;XOR+Shift;TwoChoice;1.104;2.230;0.930;1.619;;;;;;;;;
Pesymistyczny;70000;50;Universal;Linear;0.605;1.107;0.584;1.107;;;;;;;;;
Pesymistyczny;70000;50;Universal;Quadratic;0.609;1.166;0.572;1.166;;;;;;;;;
Pesymistyczny;70000;50;Universal;RobinHood;1.025;1.107;0.573;1.107;;;;;;;;;
Pesymistyczny;70000;50;Universal;SeparateChain;3.156;0.087;3.102;1.087;;;;;;;;;
Pesymistyczny;70000;50;Universal;TwoChoice;0.802;0.053;0.922;1.130;;;;;;;;;
Pesymistyczny;70000;75;Modular;Linear;1938.069;16813.853;2056.109;16813.853;;;;;;;;;
Pesymistyczny;70000;75;Modular;Quadratic;11725.552;-22198.745;8349.246;-22198.745;;;;;;;;;
Pesymistyczny;70000;75;Modular;RobinHood;11734.030;16813.853;1278.171;16813.853;;;;;;;;;
Pesymistyczny;70000;75;Modular;SeparateChain;2039.198;13498.139;1888.901;13499.139;;;;;;;;;
Pesymistyczny;70000;75;Modular;TwoChoice;438.641;3199.263;1.583;2.400;;;;;;;;;
Pesymistyczny;70000;75;Multiplicative;Linear;1.446;3.120;1.262;3.120;;;;;;;;;
Pesymistyczny;70000;75;Multiplicative;Quadratic;1.439;1.747;1.270;1.747;;;;;;;;;
Pesymistyczny;70000;75;Multiplicative;RobinHood;5.071;3.120;1.426;3.120;;;;;;;;;
Pesymistyczny;70000;75;Multiplicative;SeparateChain;5.559;0.209;4.130;1.209;;;;;;;;;
Pesymistyczny;70000;75;Multiplicative;TwoChoice;1.430;1.225;1.332;1.417;;;;;;;;;
Pesymistyczny;70000;75;XOR+Shift;Linear;187.140;1126.426;132.647;1126.426;;;;;;;;;
Pesymistyczny;70000;75;XOR+Shift;Quadratic;3.326;10.952;3.005;10.952;;;;;;;;;
Pesymistyczny;70000;75;XOR+Shift;RobinHood;1037.420;1126.426;154.703;1126.426;;;;;;;;;
Pesymistyczny;70000;75;XOR+Shift;SeparateChain;4.087;0.403;4.018;1.403;;;;;;;;;
Pesymistyczny;70000;75;XOR+Shift;TwoChoice;94.358;1125.426;1.046;1.874;;;;;;;;;
Pesymistyczny;70000;75;Universal;Linear;0.807;1.258;0.515;1.258;;;;;;;;;
Pesymistyczny;70000;75;Universal;Quadratic;1.026;1.283;0.942;1.283;;;;;;;;;
Pesymistyczny;70000;75;Universal;RobinHood;1.207;1.258;0.571;1.258;;;;;;;;;
Pesymistyczny;70000;75;Universal;SeparateChain;4.434;0.096;2.184;1.096;;;;;;;;;
Pesymistyczny;70000;75;Universal;TwoChoice;0.696;0.175;0.730;1.195;;;;;;;;;
Pesymistyczny;70000;90;Modular;Linear;2870.001;19852.627;2093.481;19852.627;;;;;;;;;
Pesymistyczny;70000;90;Modular;Quadratic;19715.672;-6832.287;16343.494;-6832.287;;;;;;;;;
Pesymistyczny;70000;90;Modular;RobinHood;17305.908;19852.627;1747.564;19852.627;;;;;;;;;
Pesymistyczny;70000;90;Modular;SeparateChain;3010.715;15760.199;2862.635;15761.199;;;;;;;;;
Pesymistyczny;70000;90;Modular;TwoChoice;1044.175;5925.047;1.899;2.463;;;;;;;;;
Pesymistyczny;70000;90;Multiplicative;Linear;2.055;4.406;1.675;4.406;;;;;;;;;
Pesymistyczny;70000;90;Multiplicative;Quadratic;1.724;2.499;1.635;2.499;;;;;;;;;
Pesymistyczny;70000;90;Multiplicative;RobinHood;5.556;4.406;2.449;4.406;;;;;;;;;
Pesymistyczny;70000;90;Multiplicative;SeparateChain;5.452;0.334;5.325;1.334;;;;;;;;;
Pesymistyczny;70000;90;Multiplicative;TwoChoice;2.192;2.523;2.134;1.672;;;;;;;;;
Pesymistyczny;70000;90;XOR+Shift;Linear;461.446;2431.582;359.384;2431.582;;;;;;;;;
Pesymistyczny;70000;90;XOR+Shift;Quadratic;7.577;18.090;5.091;18.090;;;;;;;;;
Pesymistyczny;70000;90;XOR+Shift;RobinHood;3443.660;2431.582;824.213;2431.582;;;;;;;;;
Pesymistyczny;70000;90;XOR+Shift;SeparateChain;6.060;0.461;4.497;1.461;;;;;;;;;
Pesymistyczny;70000;90;XOR+Shift;TwoChoice;427.782;2430.582;1.983;2.076;;;;;;;;;
Pesymistyczny;70000;90;Universal;Linear;1.534;2.776;1.628;2.776;;;;;;;;;
Pesymistyczny;70000;90;Universal;Quadratic;1.559;2.551;1.431;2.551;;;;;;;;;
Pesymistyczny;70000;90;Universal;RobinHood;3.890;2.776;2.265;2.776;;;;;;;;;
Pesymistyczny;70000;90;Universal;SeparateChain;4.258;0.200;2.709;1.200;;;;;;;;;
Pesymistyczny;70000;90;Universal;TwoChoice;2.341;1.616;1.902;1.446;;;;;;;;;
Pesymistyczny;70000;99;Modular;Linear;4532.619;21997.525;3611.205;21997.525;;;;;;;;;
Pesymistyczny;70000;99;Modular;Quadratic;15397.246;152.466;15168.110;152.466;;;;;;;;;
Pesymistyczny;70000;99;Modular;RobinHood;18954.197;21997.525;3709.595;21997.525;;;;;;;;;
Pesymistyczny;70000;99;Modular;SeparateChain;2936.686;17552.045;3026.433;17553.045;;;;;;;;;
Pesymistyczny;70000;99;Modular;TwoChoice;931.431;9210.954;1.475;2.495;;;;;;;;;
Pesymistyczny;70000;99;Multiplicative;Linear;2.495;5.460;2.359;5.460;;;;;;;;;
Pesymistyczny;70000;99;Multiplicative;Quadratic;2.521;4.725;2.074;4.725;;;;;;;;;
Pesymistyczny;70000;99;Multiplicative;RobinHood;7.585;5.460;1.878;5.460;;;;;;;;;
Pesymistyczny;70000;99;Multiplicative;SeparateChain;4.844;0.392;3.059;1.392;;;;;;;;;
Pesymistyczny;70000;99;Multiplicative;TwoChoice;57.249;557.547;1.258;1.828;;;;;;;;;
Pesymistyczny;70000;99;XOR+Shift;Linear;293.353;2948.798;286.700;2948.798;;;;;;;;;
Pesymistyczny;70000;99;XOR+Shift;Quadratic;8.582;24.089;6.673;24.089;;;;;;;;;
Pesymistyczny;70000;99;XOR+Shift;RobinHood;3846.794;2948.798;956.403;2948.798;;;;;;;;;
Pesymistyczny;70000;99;XOR+Shift;SeparateChain;6.411;0.491;4.596;1.491;;;;;;;;;
Pesymistyczny;70000;99;XOR+Shift;TwoChoice;723.785;2947.798;2.247;2.267;;;;;;;;;
Pesymistyczny;70000;99;Universal;Linear;20.840;86.381;15.458;86.381;;;;;;;;;
Pesymistyczny;70000;99;Universal;Quadratic;2.563;5.378;2.416;5.378;;;;;;;;;
Pesymistyczny;70000;99;Universal;RobinHood;124.761;86.381;25.376;86.381;;;;;;;;;
Pesymistyczny;70000;99;Universal;SeparateChain;6.251;0.248;5.308;1.248;;;;;;;;;
Pesymistyczny;70000;99;Universal;TwoChoice;65.542;351.373;2.028;1.581;;;;;;;;;
Pesymistyczny;80000;25;Modular;Linear;571.021;10000.500;455.910;10000.500;;;;;;;;;
Pesymistyczny;80000;25;Modular;Quadratic;5078.634;57575.429;3495.712;57575.429;;;;;;;;;
Pesymistyczny;80000;25;Modular;RobinHood;3173.898;10000.500;451.246;10000.500;;;;;;;;;
Pesymistyczny;80000;25;Modular;SeparateChain;547.206;9999.500;530.895;10000.500;;;;;;;;;
Pesymistyczny;80000;25;Modular;TwoChoice;26.956;464.443;0.455;2.149;;;;;;;;;
Pesymistyczny;80000;25;Multiplicative;Linear;0.583;1.000;0.323;1.000;;;;;;;;;
Pesymistyczny;80000;25;Multiplicative;Quadratic;0.353;1.000;0.327;1.000;;;;;;;;;
Pesymistyczny;80000;25;Multiplicative;RobinHood;0.657;1.000;0.334;1.000;;;;;;;;;
Pesymistyczny;80000;25;Multiplicative;SeparateChain;2.164;0.000;1.659;1.000;;;;;;;;;
Pesymistyczny;80000;25;Multiplicative;TwoChoice;0.373;0.000;0.421;1.000;;;;;;;;;
Pesymistyczny;80000;25;XOR+Shift;Linear;0.365;1.359;0.367;1.359;;;;;;;;;
Pesymistyczny;80000;25;XOR+Shift;Quadratic;0.395;1.301;0.381;1.301;;;;;;;;;
Pesymistyczny;80000;25;XOR+Shift;RobinHood;0.512;1.359;0.465;1.359;;;;;;;;;
Pesymistyczny;80000;25;XOR+Shift;SeparateChain;1.379;0.146;1.186;1.146;;;;;;;;;
Pesymistyczny;80000;25;XOR+Shift;TwoChoice;0.695;0.359;0.480;1.305;;;;;;;;;
Pesymistyczny;80000;25;Universal;Linear;0.398;1.000;0.388;1.000;;;;;;;;;
Pesymistyczny;80000;25;Universal;Quadratic;0.346;1.000;0.313;1.000;;;;;;;;;
Pesymistyczny;80000;25;Universal;RobinHood;0.551;1.000;0.393;1.000;;;;;;;;;
Pesymistyczny;80000;25;Universal;SeparateChain;1.915;0.000;1.562;1.000;;;;;;;;;
Pesymistyczny;80000;25;Universal;TwoChoice;0.587;0.000;0.467;1.000;;;;;;;;;
Pesymistyczny;80000;50;Modular;Linear;1657.899;15104.154;1391.336;15104.154;;;;;;;;;
Pesymistyczny;80000;50;Modular;Quadratic;9500.548;-48827.420;6790.907;-48827.420;;;;;;;;;
Pesymistyczny;80000;50;Modular;RobinHood;7417.895;15104.154;1472.714;15104.154;;;;;;;;;
Pesymistyczny;80000;50;Modular;SeparateChain;1185.079;11170.508;1005.043;11171.508;;;;;;;;;
Pesymistyczny;80000;50;Modular;TwoChoice;171.032;2411.590;0.656;2.271;;;;;;;;;
Pesymistyczny;80000;50;Multiplicative;Linear;0.356;1.000;0.328;1.000;;;;;;;;;
Pesymistyczny;80000;50;Multiplicative;Quadratic;0.713;1.000;0.659;1.000;;;;;;;;;
Pesymistyczny;80000;50;Multiplicative;RobinHood;0.395;1.000;0.353;1.000;;;;;;;;;
Pesymistyczny;80000;50;Multiplicative;SeparateChain;3.879;0.000;1.694;1.000;;;;;;;;;
Pesymistyczny;80000;50;Multiplicative;TwoChoice;0.698;0.000;1.119;1.000;;;;;;;;;
Pesymistyczny;80000;50;XOR+Shift;Linear;1.538;6.673;1.460;6.673;;;;;;;;;
Pesymistyczny;80000;50;XOR+Shift;Quadratic;1.082;2.260;1.088;2.260;;;;;;;;;
Pesymistyczny;80000;50;XOR+Shift;RobinHood;5.009;6.673;2.539;6.673;;;;;;;;;
Pesymistyczny;80000;50;XOR+Shift;SeparateChain;3.135;0.274;2.908;1.274;;;;;;;;;
Pesymistyczny;80000;50;XOR+Shift;TwoChoice;1.053;5.673;0.714;1.599;;;;;;;;;
Pesymistyczny;80000;50;Universal;Linear;1.095;1.022;0.693;1.022;;;;;;;;;
Pesymistyczny;80000;50;Universal;Quadratic;1.065;1.022;0.674;1.022;;;;;;;;;
Pesymistyczny;80000;50;Universal;RobinHood;0.966;1.022;0.668;1.022;;;;;;;;;
Pesymistyczny;80000;50;Universal;SeparateChain;5.939;0.022;3.221;1.022;;;;;;;;;
Pesymistyczny;80000;50;Universal;TwoChoice;0.769;0.011;1.120;1.033;;;;;;;;;
Pesymistyczny;80000;75;Modular;Linear;2550.709;26736.270;3949.959;26736.270;;;;;;;;;
Pesymistyczny;80000;75;Modular;Quadratic;15799.213;-5884.947;10348.641;-5884.947;;;;;;;;;
Pesymistyczny;80000;75;Modular;RobinHood;17446.324;26736.270;4198.291;26736.270;;;;;;;;;
Pesymistyczny;80000;75;Modular;SeparateChain;2619.874;15165.506;2409.819;15166.506;;;;;;;;;
Pesymistyczny;80000;75;Modular;TwoChoice;2277.375;13601.543;1.698;2.492;;;;;;;;;
Pesymistyczny;80000;75;Multiplicative;Linear;1.165;1.146;1.160;1.146;;;;;;;;;
Pesymistyczny;80000;75;Multiplicative;Quadratic;1.118;1.363;1.071;1.363;;;;;;;;;
Pesymistyczny;80000;75;Multiplicative;RobinHood;1.579;1.146;1.021;1.146;;;;;;;;;
Pesymistyczny;80000;75;Multiplicative;SeparateChain;9.360;0.078;8.866;1.078;;;;;;;;;
Pesymistyczny;80000;75;Multiplicative;TwoChoice;1.186;0.131;1.322;1.136;;;;;;;;;
Pesymistyczny;80000;75;XOR+Shift;Linear;682.674;7200.060;602.818;7200.060;;;;;;;;;
Pesymistyczny;80000;75;XOR+Shift;Quadratic;9.582;44.091;6.882;44.091;;;;;;;;;
Pesymistyczny;80000;75;XOR+Shift;RobinHood;8868.736;7200.060;1929.897;7200.060;;;;;;;;;
Pesymistyczny;80000;75;XOR+Shift;SeparateChain;5.104;0.510;4.161;1.510;;;;;;;;;
Pesymistyczny;80000;75;XOR+Shift;TwoChoice;635.406;7199.060;2.078;2.176;;;;;;;;;
Pesymistyczny;80000;75;Universal;Linear;1.271;1.178;1.140;1.178;;;;;;;;;
Pesymistyczny;80000;75;Universal;Quadratic;1.347;1.178;1.362;1.178;;;;;;;;;
Pesymistyczny;80000;75;Universal;RobinHood;1.826;1.178;1.142;1.178;;;;;;;;;
Pesymistyczny;80000;75;Universal;SeparateChain;6.980;0.157;6.295;1.157;;;;;;;;;
Pesymistyczny;80000;75;Universal;TwoChoice;1.550;0.171;2.130;1.292;;;;;;;;;
Pesymistyczny;80000;90;Modular;Linear;7342.277;-26372.016;5205.695;-26372.016;;;;;;;;;
Pesymistyczny;80000;90;Modular;Quadratic;22114.999;8429.211;17347.750;8429.211;;;;;;;;;
Pesymistyczny;80000;90;Modular;RobinHood;27350.392;-26372.016;5517.913;-26372.016;;;;;;;;;
Pesymistyczny;80000;90;Modular;SeparateChain;3439.374;19163.838;4364.809;19164.838;;;;;;;;;
Pesymistyczny;80000;90;Modular;TwoChoice;3667.613;17959.285;2.227;2.532;;;;;;;;;
Pesymistyczny;80000;90;Multiplicative;Linear;1.717;1.566;1.502;1.566;;;;;;;;;
Pesymistyczny;80000;90;Multiplicative;Quadratic;1.956;2.436;1.544;2.436;;;;;;;;;
Pesymistyczny;80000;90;Multiplicative;RobinHood;2.631;1.566;1.380;1.566;;;;;;;;;
Pesymistyczny;80000;90;Multiplicative;SeparateChain;9.387;0.159;8.018;1.159;;;;;;;;;
Pesymistyczny;80000;90;Multiplicative;TwoChoice;2.224;2.424;2.174;1.360;;;;;;;;;
Pesymistyczny;80000;90;XOR+Shift;Linear;2065.452;10503.176;1309.976;10503.176;;;;;;;;;
Pesymistyczny;80000;90;XOR+Shift;Quadratic;15.982;58.773;13.401;58.773;;;;;;;;;
Pesymistyczny;80000;90;XOR+Shift;RobinHood;14613.342;10503.176;4616.778;10503.176;;;;;;;;;
Pesymistyczny;80000;90;XOR+Shift;SeparateChain;5.807;0.602;5.230;1.602;;;;;;;;;
Pesymistyczny;80000;90;XOR+Shift;TwoChoice;2285.212;10502.176;2.276;2.314;;;;;;;;;
Pesymistyczny;80000;90;Universal;Linear;1.642;2.704;1.498;2.704;;;;;;;;;
Pesymistyczny;80000;90;Universal;Quadratic;1.517;1.807;1.383;1.807;;;;;;;;;
Pesymistyczny;80000;90;Universal;RobinHood;3.872;2.704;1.782;2.704;;;;;;;;;
Pesymistyczny;80000;90;Universal;SeparateChain;7.345;0.151;5.975;1.151;;;;;;;;;
Pesymistyczny;80000;90;Universal;TwoChoice;6.714;19.653;1.887;1.409;;;;;;;;;
Pesymistyczny;80000;99;Modular;Linear;5279.743;-17101.787;6614.368;-17101.787;;;;;;;;;
Pesymistyczny;80000;99;Modular;Quadratic;21726.655;14935.647;17916.080;14935.647;;;;;;;;;
Pesymistyczny;80000;99;Modular;RobinHood;37955.629;-17101.787;6235.594;-17101.787;;;;;;;;;
Pesymistyczny;80000;99;Modular;SeparateChain;5523.756;21853.989;5175.495;21854.989;;;;;;;;;
Pesymistyczny;80000;99;Modular;TwoChoice;5269.643;21698.409;1.453;2.566;;;;;;;;;
Pesymistyczny;80000;99;Multiplicative;Linear;4.215;8.288;2.747;8.288;;;;;;;;;
Pesymistyczny;80000;99;Multiplicative;Quadratic;3.325;4.837;2.280;4.837;;;;;;;;;
Pesymistyczny;80000;99;Multiplicative;RobinHood;8.838;8.288;1.777;8.288;;;;;;;;;
Pesymistyczny;80000;99;Multiplicative;SeparateChain;6.258;0.206;2.967;1.206;;;;;;;;;
Pesymistyczny;80000;99;Multiplicative;TwoChoice;45.003;396.703;0.982;1.510;;;;;;;;;
Pesymistyczny;80000;99;XOR+Shift;Linear;1403.306;12450.016;2727.012;12450.016;;;;;;;;;
Pesymistyczny;80000;99;XOR+Shift;Quadratic;36.979;67.385;26.179;67.385;;;;;;;;;
Pesymistyczny;80000;99;XOR+Shift;RobinHood;17122.260;12450.016;5900.628;12450.016;;;;;;;;;
Pesymistyczny;80000;99;XOR+Shift;SeparateChain;10.039;0.641;12.290;1.641;;;;;;;;;
Pesymistyczny;80000;99;XOR+Shift;TwoChoice;2342.065;12449.016;3.435;18.268;;;;;;;;;
Pesymistyczny;80000;99;Universal;Linear;3.039;6.213;2.450;6.213;;;;;;;;;
Pesymistyczny;80000;99;Universal;Quadratic;2.351;3.742;2.127;3.742;;;;;;;;;
Pesymistyczny;80000;99;Universal;RobinHood;10.589;6.213;4.536;6.213;;;;;;;;;
Pesymistyczny;80000;99;Universal;SeparateChain;8.416;0.187;4.124;1.187;;;;;;;;;
Pesymistyczny;80000;99;Universal;TwoChoice;72.788;625.085;1.237;1.512;;;;;;;;;
Pesymistyczny;90000;25;Modular;Linear;796.959;11250.500;720.482;11250.500;;;;;;;;;
Pesymistyczny;90000;25;Modular;Quadratic;7726.170;73911.922;7065.906;73911.922;;;;;;;;;
Pesymistyczny;90000;25;Modular;RobinHood;2938.567;11250.500;684.871;11250.500;;;;;;;;;
Pesymistyczny;90000;25;Modular;SeparateChain;861.667;11249.500;798.151;11250.500;;;;;;;;;
Pesymistyczny;90000;25;Modular;TwoChoice;48.553;766.103;0.557;2.199;;;;;;;;;
Pesymistyczny;90000;25;Multiplicative;Linear;0.439;1.000;0.430;1.000;;;;;;;;;
Pesymistyczny;90000;25;Multiplicative;Quadratic;0.627;1.000;0.444;1.000;;;;;;;;;
Pesymistyczny;90000;25;Multiplicative;RobinHood;0.631;1.000;0.244;1.000;;;;;;;;;
Pesymistyczny;90000;25;Multiplicative;SeparateChain;4.374;0.000;2.803;1.000;;;;;;;;;
Pesymistyczny;90000;25;Multiplicative;TwoChoice;0.522;0.000;0.511;1.000;;;;;;;;;
Pesymistyczny;90000;25;XOR+Shift;Linear;0.560;1.556;0.587;1.556;;;;;;;;;
Pesymistyczny;90000;25;XOR+Shift;Quadratic;0.554;1.406;0.576;1.406;;;;;;;;;
Pesymistyczny;90000;25;XOR+Shift;RobinHood;0.925;1.556;0.724;1.556;;;;;;;;;
Pesymistyczny;90000;25;XOR+Shift;SeparateChain;3.453;0.209;2.279;1.209;;;;;;;;;
Pesymistyczny;90000;25;XOR+Shift;TwoChoice;0.667;0.556;0.773;1.446;;;;;;;;;
Pesymistyczny;90000;25;Universal;Linear;0.469;1.000;0.423;1.000;;;;;;;;;
Pesymistyczny;90000;25;Universal;Quadratic;0.571;1.000;0.476;1.000;;;;;;;;;
Pesymistyczny;90000;25;Universal;RobinHood;0.800;1.000;0.477;1.000;;;;;;;;;
Pesymistyczny;90000;25;Universal;SeparateChain;3.936;0.000;2.973;1.000;;;;;;;;;
Pesymistyczny;90000;25;Universal;TwoChoice;0.688;0.000;0.477;1.000;;;;;;;;;
Pesymistyczny;90000;50;Modular;Linear;2534.525;16532.725;1762.564;16532.725;;;;;;;;;
Pesymistyczny;90000;50;Modular;Quadratic;13746.991;-21360.729;12894.706;-21360.729;;;;;;;;;
Pesymistyczny;90000;50;Modular;RobinHood;10696.123;16532.725;1608.094;16532.725;;;;;;;;;
Pesymistyczny;90000;50;Modular;SeparateChain;1495.545;11290.663;1407.174;11291.663;;;;;;;;;
Pesymistyczny;90000;50;Modular;TwoChoice;264.464;2243.281;0.865;2.341;;;;;;;;;
Pesymistyczny;90000;50;Multiplicative;Linear;0.777;1.235;0.738;1.235;;;;;;;;;
Pesymistyczny;90000;50;Multiplicative;Quadratic;0.908;1.293;0.793;1.293;;;;;;;;;
Pesymistyczny;90000;50;Multiplicative;RobinHood;1.298;1.235;0.771;1.235;;;;;;;;;
Pesymistyczny;90000;50;Multiplicative;SeparateChain;4.856;0.150;4.292;1.150;;;;;;;;;
Pesymistyczny;90000;50;Multiplicative;TwoChoice;0.919;0.124;1.021;1.227;;;;;;;;;
Pesymistyczny;90000;50;XOR+Shift;Linear;74.904;611.272;48.433;611.272;;;;;;;;;
Pesymistyczny;90000;50;XOR+Shift;Quadratic;2.582;7.619;1.704;7.619;;;;;;;;;
